Page Views,Session Duration,Bounce Rate,Traffic Source,Time on Page,Previous Visits,Conversion Rate
2,1.8716200939376257,0.3910217757925533,Organic,1.5593810493571958,0,1.0
3,0.0748953204393462,0.48604336045844887,Referral,1.876248348494417,2,0.8214747837186611
1,7.180575793621854,0.14348822460689478,Referral,4.95867450843442,2,1.0
9,2.1919711532620436,0.4205019160659644,Organic,5.958808885206228,2,1.0
5,0.23370304946684878,0.4472907566114953,Organic,0.5080472590105366,2,0.8295907304189468
3,0.35053438575820717,0.12328592221786337,Organic,1.0826721140348392,2,0.8792416644563193
4,1.4511347842611517,0.26455387251149154,Organic,3.414649987381721,4,1.0
3,8.451964706190722,0.6403089465084102,Organic,1.106803014452858,2,1.0
4,3.541834955821728,0.21473731413204,Organic,1.3624445597008463,3,1.0
6,6.066210418524205,0.1897443288020604,Organic,1.6352087249378966,2,1.0
4,1.3692805392731007,0.3047466995125148,Direct,4.297486205503022,3,1.0
2,0.13252564193948413,0.08321789847626347,Social,7.666113086233403,1,1.0
6,10.985852385657166,0.1314672613425625,Organic,2.7706624196436342,5,1.0
3,0.051966470052648046,0.42983009255253873,Direct,3.510940806096003,2,1.0
6,8.849504758933142,0.46940032254462205,Referral,4.926439721972666,1,1.0
2,1.379814998643565,0.5250144176201945,Paid,1.6580318876819837,5,1.0
8,0.030424974681549616,0.2386968629652156,Paid,4.599644029833717,3,1.0
3,3.5054041886748792,0.2329023102369724,Paid,10.701246877033789,2,1.0
6,11.818229477237459,0.36172055725502683,Organic,1.3941912783063721,2,1.0
4,10.111340253657554,0.3092466560972909,Organic,4.3840280950904145,2,1.0
5,0.5264084978789101,0.4329390616222542,Paid,3.529928500381019,2,1.0
6,0.599921437267227,0.2986858516961289,Paid,1.3322058798742387,3,1.0
1,2.500946700384018,0.2973542138727255,Social,6.189268016134992,1,1.0
5,3.042577619175269,0.12860629578928376,Organic,2.0002941390032265,1,1.0
7,4.034512070214015,0.08898461839362624,Referral,1.1898351192513972,2,1.0
6,0.599198061652949,0.34878996763782577,Paid,2.1228937320552683,2,1.0
6,9.583068225392362,0.21895912451357274,Direct,4.680731113726572,0,1.0
7,3.0544658988657574,0.09508562298773375,Organic,2.090078409432233,3,1.0
4,5.632872191711841,0.36993954732729945,Direct,0.3036339778352806,0,1.0
3,2.330014977053331,0.5944725200577614,Social,10.392568134433894,0,1.0
8,1.6047241115953725,0.15808896389662602,Referral,6.630967650916865,2,1.0
4,11.340735939506006,0.2494306054808704,Referral,3.827702721567264,3,1.0
5,2.617692748299745,0.17267918517115,Organic,2.3095305538347173,0,1.0
5,6.0493682908054245,0.2053852406541535,Direct,2.4707154583873843,1,1.0
3,9.191544926555453,0.23618057680812435,Organic,1.4194647546189094,3,1.0
9,3.3750655572826678,0.18028009918371554,Paid,3.5114263916829342,1,1.0
8,2.3884559427432817,0.3377471012906647,Organic,13.10170749883212,3,1.0
6,0.010551085232405687,0.05515779312703758,Paid,2.999242420573353,1,1.0
3,0.12252736149803001,0.32810016558720045,Referral,5.499781594807124,1,1.0
5,0.6726244135479404,0.18018224524837834,Direct,1.7943370501239757,2,1.0
5,0.6174158147360868,0.13511582600530372,Paid,3.791222908333405,3,1.0
5,0.8821420445120357,0.18399964353182968,Direct,2.009500279895774,0,0.9185157763855974
3,1.0912481740837556,0.5496981131528724,Paid,3.3734690324548766,1,1.0
7,1.3391683246136399,0.33201372722733247,Organic,7.946062332655538,3,1.0
3,1.6369639717886528,0.4196094659538577,Organic,4.165342443792573,1,1.0
0,0.31230505314219215,0.12459562965802506,Referral,7.741444370212606,5,1.0
6,0.12985611578602618,0.13579663485455076,Organic,7.932359789422225,1,1.0
6,3.36206253154693,0.45267635180445703,Paid,2.590288205044874,1,1.0
4,2.3122549509387733,0.3535946864915339,Organic,9.217724024919452,5,1.0
5,1.7617391246438325,0.175431209822812,Paid,4.379389438283997,2,1.0
9,3.0189740809274035,0.05356387213814724,Referral,4.150223524344443,1,1.0
5,5.275195876467303,0.2997235156339027,Paid,1.9775565629212544,2,1.0
4,1.6742386784765313,0.250898312790746,Organic,6.827932457727791,1,1.0
3,3.074297152821572,0.2057473431376883,Organic,4.61783193214629,1,1.0
6,9.209572123835029,0.21344562380269164,Organic,1.8812302539282681,3,1.0
2,5.490711937660814,0.5228121747090315,Organic,4.962936050776239,3,1.0
6,1.6653818840660135,0.32673038195032206,Paid,1.184025978696498,3,1.0
6,3.1045205024818285,0.18286696876491795,Referral,1.126836187614987,1,1.0
6,0.5846557706574569,0.20540519614408767,Organic,3.276582854840082,2,1.0
5,2.466504122123812,0.637414975557281,Paid,2.4202501843054898,3,1.0
3,11.942237387420583,0.43652369648285744,Paid,2.565022659563426,2,1.0
4,2.191395434130119,0.304550667591694,Organic,7.67990323253602,0,1.0
4,7.878234341689158,0.3419959151578064,Paid,3.7530036608034756,1,1.0
5,1.5693774887834502,0.5464516489371513,Organic,2.41519210600602,1,0.8071798772471297
4,20.29051596751485,0.5998265113630471,Paid,1.2560125258109154,1,1.0
4,2.5969356927747747,0.43956665816614965,Social,4.364215257126293,3,1.0
5,0.12956498322617288,0.23549582596638208,Organic,5.084662935600857,1,1.0
5,2.6511424487611697,0.26037247336289077,Referral,5.333400328035724,0,1.0
5,0.9629832374316678,0.6490498152126072,Paid,2.7237763330866316,3,1.0
7,0.0990616466258721,0.40851917150784495,Organic,0.6749569461579713,2,1.0
3,5.158650845774077,0.09214160310757533,Referral,7.881332997406414,3,1.0
2,0.9677715801579101,0.45931132303013317,Paid,1.1982549209270168,2,0.7983515279836428
4,4.776983692172547,0.25168906341259895,Paid,2.7548113764857844,2,1.0
4,1.0199490249380212,0.4009433676724242,Referral,5.406629207739436,2,1.0
6,0.6482295720674528,0.11452168802565255,Social,4.687511270810281,5,1.0
3,10.941551660638412,0.32277145388269685,Direct,1.7050178758726442,0,1.0
5,1.3465837124694973,0.26627771283914514,Referral,11.770410373742282,2,1.0
5,2.7592115781335544,0.31964254229036854,Social,2.701509939450489,2,1.0
5,2.8246832599874936,0.17469295486142356,Organic,3.851562971515453,2,1.0
5,2.4661716819766144,0.23987177594214207,Paid,4.027801338903854,2,1.0
3,7.384592776879437,0.2476973584143268,Organic,4.7549377688515895,0,1.0
10,3.366635380115331,0.3153574378836405,Organic,4.844595688620649,3,1.0
5,1.551200197620049,0.3961615730975109,Paid,2.2504752838510163,1,0.9639583940439638
4,5.949785427940178,0.2781340490394902,Referral,0.10249674684901541,0,1.0
4,0.5992439939271695,0.5081174420644158,Paid,4.24509885973159,3,1.0
7,2.357345428762475,0.40616196916937014,Referral,1.00831585586234,1,1.0
3,9.020402227663716,0.2238464662626145,Paid,3.474143418527762,1,1.0
6,2.945670485773179,0.2478971086728327,Paid,5.012865629276329,4,1.0
2,5.094290217670685,0.14754497901098618,Organic,3.808265525754052,1,1.0
4,3.1801431894289616,0.2170554774745974,Organic,2.404854038515773,4,1.0
4,5.485971214112843,0.2245503973993592,Organic,2.870268266957929,2,1.0
4,8.67346170271399,0.4531543781855908,Referral,10.87521452849437,2,1.0
8,0.9561634266816343,0.1429454426656257,Organic,3.3205655366677083,1,1.0
5,0.5577639771078121,0.27685016261720086,Organic,1.0123783065646883,2,1.0
8,1.984891763847318,0.23269097134702654,Referral,1.4193554881997312,0,1.0
5,3.630600732162897,0.32184010999115953,Paid,6.4357196797195035,1,1.0
7,0.7731710334056614,0.323819472218547,Paid,0.850059168760617,7,1.0
8,0.012329653341049861,0.2537494223050182,Organic,1.9567633132697826,4,1.0
3,1.2599175214031608,0.18610718420615177,Paid,4.600349270829492,2,1.0
4,10.407722317967675,0.6371709939400263,Social,3.230278393586456,0,1.0
6,3.5620104645813653,0.2608690962846379,Social,3.2525206830203324,4,1.0
4,1.5391114218091104,0.657824952020811,Referral,7.505771372074421,2,1.0
4,0.6417193995793353,0.3394171477614001,Organic,0.442690358641878,2,0.7280974498036679
6,1.3205874226021508,0.20149682994951013,Referral,4.71029677968767,1,1.0
2,0.5584084291420776,0.21579783637464367,Organic,9.481496265217338,3,1.0
4,0.3371749330126727,0.10520831684251603,Organic,2.6292276378688073,3,1.0
2,7.117168285004063,0.36716107401844666,Organic,2.486024479708419,1,1.0
8,18.160451852270345,0.04676818277368061,Social,4.1729960580692484,2,1.0
7,0.5377906942089077,0.32916557728520207,Referral,3.1884511604071477,1,1.0
2,0.1681957511196291,0.14645661229381038,Referral,5.286395629836016,0,1.0
5,1.200228943475778,0.2984945195173078,Referral,2.8858918787464036,4,1.0
6,1.8577902791514722,0.2979023107648042,Organic,3.578461975041217,1,1.0
7,0.6875650294695379,0.15529296407813392,Paid,0.9069009921692188,4,1.0
7,1.0761378205442547,0.19845492976843968,Referral,3.4993977542101917,3,1.0
7,0.6726976910626894,0.48231761492932884,Referral,3.0685801185004933,1,0.6732597014944935
6,4.465121707627729,0.5043481115427707,Social,9.330936060862587,3,1.0
5,3.7404106873435725,0.27962600392229325,Organic,5.779129043000279,1,1.0
5,3.023175302069043,0.38831707090457224,Social,4.013596729358284,0,1.0
8,1.4692374033679294,0.5820596108095488,Paid,4.59722819471983,2,1.0
7,7.192037334764249,0.2699882029916871,Referral,3.2527130177288006,0,1.0
4,10.473288301572392,0.11467969008478665,Paid,3.1001825899770132,3,1.0
5,0.5721717997468876,0.5129802201867831,Direct,5.281506723271513,2,1.0
8,0.7569935947805884,0.12237495403709919,Organic,1.872851029204593,2,1.0
5,2.237309514480409,0.13193792822058004,Referral,2.1384498644515704,2,1.0
2,0.28705762973997295,0.39011813007989865,Paid,0.650606254558485,4,0.5457149976799973
3,1.7204891311950972,0.1345764524904362,Organic,2.6458811049282445,0,0.8119214782667812
7,2.6153238136166,0.06717413321310456,Organic,3.2206689607432297,0,1.0
3,2.2148954185499536,0.22027876804757546,Social,4.280505960028006,2,1.0
8,1.2055037432136837,0.1108866391265293,Organic,1.0304380658620484,3,1.0
1,2.345579833860463,0.4249035159353122,Organic,3.4368864039875846,3,1.0
5,9.568020553552232,0.3424955183354964,Direct,5.221372646999953,1,1.0
3,0.6920812132130435,0.5602716235345413,Referral,1.481409147710582,1,0.9499333900576155
5,3.19116649539977,0.3486290499943658,Organic,7.746799377540058,0,1.0
5,0.13309947574523762,0.2740596645073301,Paid,2.1744932911487864,2,1.0
2,0.20617430812178864,0.6604173955309609,Paid,13.232337543027482,2,1.0
7,2.407736075953667,0.24893860304175522,Social,8.90209301899505,4,1.0
2,0.3325908242258265,0.08077608968256067,Referral,2.062910999240734,3,0.8543312905822645
4,0.06780078366755578,0.4019710464040092,Social,6.455193015115096,0,1.0
5,0.5644623912227609,0.24107559881501286,Organic,6.719267261321979,2,1.0
4,2.496187723971757,0.29091696669245565,Referral,2.5590962585576644,2,1.0
4,3.645515383931097,0.1487531233009969,Organic,4.180110232514984,1,1.0
5,0.6787396975943406,0.18368419866085278,Organic,2.2381743833243495,5,1.0
4,3.3102061587630187,0.24473538666904757,Referral,1.339127131483697,0,1.0
4,0.6044262715381051,0.09812401162910583,Organic,7.968969534138303,0,1.0
5,2.8515397980062964,0.1972199863338999,Paid,2.979776997666765,3,1.0
7,1.5928792854859526,0.2674938589803587,Social,4.330395961843382,2,1.0
6,3.1822116568480263,0.4121725826309859,Organic,7.607891075399051,3,1.0
6,15.926771740415505,0.1070391300000688,Organic,6.859443089780193,3,1.0
8,8.33301920812779,0.18519873882602358,Referral,2.4467876203579486,1,1.0
5,0.012872852435908487,0.12383444488069786,Direct,1.8906092468763869,4,0.7727292019889964
2,6.499937369653226,0.27443893376124356,Referral,0.4047934968683556,4,1.0
4,0.2064133664911121,0.1819821045937318,Paid,6.306514257359112,0,1.0
6,9.175798091162697,0.11533391099081461,Organic,3.220545763646161,3,1.0
3,0.9931288578978289,0.3552349807529592,Organic,1.17510660337977,5,1.0
3,1.4439695490045374,0.39243756724304174,Referral,3.1101065597609128,2,1.0
5,0.2883375818769053,0.26540576451408493,Organic,9.132775394151604,0,1.0
5,0.3572722303609549,0.8372789670982311,Social,9.323700647889902,1,1.0
6,3.892000873623102,0.3220824275957473,Paid,0.9572367458791761,1,0.9333454315028666
2,8.66506211499394,0.12139667823451111,Paid,1.8530716832134917,3,1.0
6,2.830588805245083,0.3795624011830627,Social,9.508342454849432,1,1.0
4,3.774759197646052,0.26567864908562744,Social,2.309578139816675,0,1.0
3,4.306072469546409,0.28508781955250184,Referral,2.3699305851753545,2,1.0
4,0.9147462497295531,0.4885638818361327,Direct,0.6418503893183621,2,0.8123230595071986
2,0.13885325591938052,0.1629709534006467,Direct,2.9289846650388487,0,1.0
6,0.005623499089455843,0.06505136260634245,Direct,6.650157150739718,2,1.0
8,1.2953469365241959,0.17143415026800313,Social,0.6353830897714244,3,1.0
5,0.8290959601958545,0.28689659439012166,Referral,1.3690577088126716,0,0.9127638120046248
6,0.19303234026532146,0.13242545411414083,Referral,7.420902774574396,1,1.0
5,0.593627553185843,0.39035705778105945,Organic,5.226329680314015,2,1.0
5,0.39887660656129353,0.3611420070943642,Organic,2.1367647193636374,1,1.0
6,7.391022686603473,0.13909144523008588,Organic,15.11562813900987,0,1.0
4,0.4534009540217553,0.26247424483771015,Organic,5.131584712214298,1,1.0
4,2.3142893303364653,0.6694890729676181,Paid,9.482551429290195,1,1.0
5,2.697607378208137,0.4206526842392448,Organic,3.3179828208389526,2,1.0
5,2.3524304564275127,0.23327199260708198,Direct,1.988241410263724,1,1.0
4,0.3129379752760352,0.3349952134730175,Social,2.7098624527382515,5,1.0
4,1.1516907757504584,0.17655128904281442,Organic,0.8795692725495569,3,1.0
7,0.15789414387942735,0.19860168816975587,Organic,6.142262985453344,1,1.0
5,1.510904191450319,0.8022572727777446,Social,2.6081878844526334,2,1.0
4,0.6269784332082312,0.06840401358764969,Social,3.9426212330111827,3,1.0
3,2.47409326570813,0.3498619563283199,Direct,2.251743353465984,2,1.0
9,3.540850805428382,0.3265002536543597,Direct,3.8660646362749658,3,1.0
6,2.2786293822455157,0.30720810187680947,Direct,0.5650352933988542,3,1.0
6,1.7087384404154853,0.30146850065347924,Paid,4.281419172824501,3,1.0
4,1.4698032227730966,0.5406330825434965,Organic,1.3876940514165832,2,0.829870487056174
7,5.529633934599479,0.21249494198623245,Social,2.5135525049785223,1,1.0
6,0.7429545429547282,0.3351917852242061,Organic,2.22382933077313,2,1.0
6,3.975240397675438,0.015749647639141277,Social,4.135313164086307,0,1.0
2,4.250042050773492,0.1416490063719018,Paid,0.8462770063357504,2,1.0
6,1.6300464839700992,0.30218694079526875,Social,2.2048240307926585,2,1.0
4,1.0584782205954224,0.12464359292964451,Organic,7.48681021234466,1,1.0
7,1.9077013994495915,0.35044208940022936,Paid,1.1591949069823952,2,1.0
8,0.293546152946259,0.35779999350669744,Paid,0.7604464608256516,2,1.0
6,0.14105480623279193,0.34035554183070915,Direct,1.8877859298724402,2,1.0
3,0.35501036499743444,0.24223603810304747,Organic,1.6290486586855277,4,1.0
4,0.6216077274907325,0.22746828338829136,Direct,10.701881014193837,2,1.0
5,2.104607725298492,0.05513526774839066,Social,5.552082709406462,3,1.0
3,5.6741421811595085,0.29383415822964365,Referral,0.7069602714847966,1,1.0
5,0.8061583425948793,0.3672433917064304,Social,2.718768738666579,3,1.0
8,8.20759078048755,0.30050609258552574,Referral,3.8981924823499026,1,1.0
8,9.297145236792401,0.3386426942721459,Organic,2.609908537990695,2,1.0
5,9.575577611358677,0.05725019693170017,Organic,0.3111818810332261,0,1.0
5,5.4523902338973755,0.41965355006506544,Social,4.54731004278125,2,1.0
8,1.3568449811635046,0.16102056017218289,Referral,1.1190872957274265,2,1.0
5,0.2263823728717604,0.21739405991902133,Organic,0.47771696930199153,0,0.964732246007231
4,2.523680104043567,0.5042308604433876,Referral,0.5612434233861368,2,1.0
3,2.453964944866007,0.3210093005692513,Paid,2.4182896366073687,0,0.9136635951821276
7,5.690875335994204,0.6080117777175943,Organic,3.524968989875394,2,1.0
4,16.557678460007878,0.20701756040070962,Paid,0.5426622890887459,5,1.0
4,2.1287890271842826,0.2956884175138657,Organic,2.387569745326745,1,1.0
5,1.270294768929168,0.3168090943741579,Organic,1.4770532905622755,2,0.810643693972223
3,0.6170225183853382,0.22200468027211764,Paid,5.813268149103353,3,1.0
5,0.014434142909027961,0.10099989626876536,Paid,1.9516136029889284,2,0.8098977140906056
4,2.1346281927919284,0.1614627477115006,Organic,6.1075929176117585,1,1.0
6,2.4325416592244156,0.06850133378873417,Paid,4.301921278718535,1,1.0
5,5.227853468805348,0.17841998849027826,Organic,1.3087181739186482,1,1.0
5,2.1070298132020366,0.1796988776021266,Organic,2.897928436520542,0,1.0
2,7.447588983174245,0.361702220003572,Organic,2.342613178806359,3,1.0
5,2.967257547827637,0.6615558730241772,Organic,6.364394922400673,0,1.0
3,5.504055491568884,0.3352868935936405,Organic,4.676892312239093,1,1.0
3,0.4815688911411418,0.11183337749129468,Social,3.2588878716714285,0,1.0
5,5.800027102871136,0.5100263914984448,Paid,2.933994079972493,2,1.0
4,3.3731184710986577,0.31183963136620274,Organic,2.6624425597404784,2,1.0
3,0.5598311387592223,0.047635298879152806,Organic,2.5046700407786093,1,1.0
4,0.6312875111632612,0.8356463406957158,Organic,4.169422851808252,2,1.0
2,7.831434885507517,0.3281782475956021,Social,14.31739623068223,1,1.0
6,0.09823708878590157,0.35085396981304995,Organic,4.005218876457898,4,1.0
7,1.8626745956289623,0.11945185411522474,Organic,3.304762885968683,1,1.0
3,1.1283391804576635,0.3121394049482656,Paid,4.348363047854984,1,1.0
5,3.2815678141621163,0.40237664427616027,Paid,0.48407649032759315,3,1.0
4,5.490803443818093,0.3747597849352702,Organic,2.553475185048819,3,1.0
6,1.3406342764814272,0.1562119886301541,Referral,6.853153621322997,4,1.0
6,1.6700960987781608,0.2620441232654428,Organic,1.86616516936267,2,1.0
2,12.038479178660271,0.3919373449347985,Organic,5.92960284156021,1,1.0
2,4.59627125015464,0.26910070516412954,Referral,3.2259509792345398,2,1.0
5,6.825030332789617,0.3122577024598398,Referral,3.2890016037059806,4,1.0
2,1.7328318424568114,0.06420452463699851,Referral,1.1637647836777023,0,0.7768962189866883
7,0.8000177915948752,0.10347002559045085,Organic,3.494912155879166,1,1.0
4,1.5923884689433088,0.26890631897718803,Paid,2.968230716684575,1,1.0
5,3.777314242633844,0.0927924459391616,Organic,1.9469975053321709,2,0.9396567747386446
7,0.3476820791964643,0.45825384991807694,Referral,8.755762237949074,2,1.0
5,0.9460606855075686,0.16629286950493796,Paid,10.127615269156001,4,1.0
7,0.14327517634199727,0.19791123796100085,Organic,1.4790025863192158,2,1.0
1,1.6987387893761436,0.2847139856328618,Referral,1.8707494947562757,1,1.0
3,5.271130553842595,0.20689194374341824,Referral,7.049401948043789,1,1.0
4,0.074918797145263,0.16890005485357446,Organic,1.9179387618084702,2,0.6918459227971696
9,3.3747781786734334,0.4660554887933858,Social,4.124200192326959,1,1.0
4,8.086699693968997,0.3463164516408418,Social,2.403570356656661,5,1.0
5,0.8112081189298619,0.5714605173700718,Organic,2.8552948389416057,2,0.9176077506197273
6,3.5489326725833976,0.7478433136830575,Direct,1.8994786674418995,2,1.0
6,11.078891483495628,0.32406070135274573,Paid,5.14833925660167,1,1.0
3,9.832540184939795,0.4236487579452381,Referral,12.910643072643325,3,1.0
3,0.8033606739210059,0.23953006589377862,Social,3.26884104428905,1,1.0
5,0.31718526068613817,0.3772970187601993,Paid,4.05134011511088,2,0.8587436325792666
7,0.48150127319612335,0.4430871516857213,Organic,3.5509821526251772,0,0.7544107532554712
6,3.632344477600779,0.15471711822251738,Direct,0.5481831200302683,0,1.0
6,3.881242628963293,0.1475641556982986,Organic,2.2162157060547467,4,1.0
4,3.3647514305774315,0.08238909097936291,Organic,1.4354767458859128,0,1.0
7,1.2287735709098302,0.2950477815330686,Organic,5.228405557710239,0,1.0
4,0.5581826010546115,0.1833748569152285,Social,1.7725755206913234,1,1.0
8,2.607943005848862,0.420645196918643,Direct,6.731328388705737,2,1.0
5,1.9830882420458698,0.6835158674623917,Organic,1.241532296397918,3,0.6147526092832049
5,3.915073926183937,0.27365129074480393,Social,5.786985519188947,1,1.0
4,1.7467504838894243,0.058656545836145345,Organic,1.2091920868959567,2,1.0
5,1.2403694891784958,0.4521842124784854,Direct,3.969853287135558,4,1.0
2,1.0422052653234024,0.24459805073036248,Paid,1.690752646540538,2,0.8178981980534461
3,0.7127556967795837,0.19705579303041443,Organic,1.792477550843069,1,1.0
7,0.9267023205635583,0.17621439271337133,Organic,11.733662255862443,1,1.0
5,0.29889897731615755,0.07053362844263315,Organic,1.5094529683214597,1,1.0
6,1.277877603398641,0.4509307936081026,Organic,3.28865756588778,2,1.0
7,0.11176575239387695,0.5584900245986394,Social,6.284192002045351,2,1.0
2,0.6189103620507534,0.3443923020571715,Organic,0.6126895746712862,1,0.9109421657390141
7,4.120376604338437,0.35909756754580696,Direct,4.481664644327452,0,1.0
5,1.1812128828992028,0.06770928836717496,Referral,10.044529734098324,2,1.0
5,3.310003414729646,0.0951292813500719,Referral,1.326423896320465,2,1.0
7,3.7856975746818087,0.3781854329161023,Organic,2.534594122234247,2,1.0
6,2.6109804070389058,0.09956368878992698,Social,2.2140891076089155,2,1.0
5,9.560514276064106,0.43236043026839266,Referral,6.540693358199853,2,1.0
0,0.06501911814708972,0.5051580352044964,Social,2.8178613729076805,1,0.9242399646293721
7,4.025714747353489,0.490202043398011,Direct,6.301324711592588,1,1.0
5,9.56697869687016,0.23078334039079948,Organic,9.312487542044984,3,1.0
5,5.947417764723193,0.47224224487941063,Organic,9.936690386046177,1,1.0
6,0.5513816108452364,0.5156776856857131,Social,10.579070562943803,2,1.0
8,1.1872289426791447,0.23014349165249984,Social,1.766376395608885,2,1.0
4,0.5678639216381699,0.09539812678799851,Paid,8.782301275563889,2,1.0
6,2.7587010075875846,0.4721303202002067,Organic,5.357172590197527,5,1.0
4,3.7363431814922134,0.18656332054728453,Referral,4.90471428226748,0,1.0
1,1.14410529929047,0.22706042380354585,Organic,3.729052233102616,2,1.0
3,2.326370097425279,0.4369833795568051,Organic,3.631839260832269,4,1.0
4,3.522470940994607,0.48667399757279783,Paid,3.026816281269543,1,1.0
5,1.6411196289409518,0.1583346691060742,Organic,2.7339470219367676,2,1.0
4,5.772765107743217,0.4483959470295451,Paid,2.8243029085067195,1,1.0
5,4.4293128831198345,0.4025635960503408,Direct,1.2342000648355915,1,1.0
2,0.2005533196310915,0.27815138335355993,Social,7.022030425009571,1,1.0
2,2.9116491990681115,0.19560257393134164,Direct,0.9635596760893688,0,1.0
5,0.8049152776221846,0.23817197055526865,Social,10.927631089700876,0,1.0
5,2.4460682744108153,0.34801297936339437,Organic,0.7678403798899598,2,1.0
5,9.431892496354447,0.17655111951527028,Social,1.9348074119713037,0,1.0
6,6.337431897122542,0.43037985278619223,Direct,4.515793752941455,2,1.0
4,1.5551443070391815,0.5783375802973423,Direct,2.9347272097676647,1,1.0
9,1.033874340485288,0.08589830274544229,Referral,4.813367891143243,0,1.0
7,0.8013088260513754,0.13612474108667394,Organic,2.3037416759811364,6,1.0
2,2.2811632131751978,0.20497595628029136,Organic,2.3466012847383926,0,1.0
3,0.3639563669608332,0.13821980915284318,Organic,2.433803069055085,2,1.0
4,2.3906936987627807,0.3321920924669401,Direct,4.588821761846644,2,1.0
6,0.004003588738191815,0.34395107230166866,Paid,3.6862123366774386,2,0.996212266862994
7,1.1740193638504166,0.2409642946099752,Social,3.8801861373947375,1,1.0
4,0.7451314494195063,0.18113533467334922,Paid,15.102294631329212,2,1.0
5,10.644097601875803,0.22715227436556193,Referral,0.5220965922962001,1,1.0
5,3.897514486305838,0.1538536219532946,Organic,2.4391818528811617,2,0.7609362013659745
3,1.2907493921944666,0.6773951195928877,Organic,1.1133995467357432,2,0.9950014739712998
3,0.2923261374010322,0.24181040190207923,Paid,3.6592123150279083,3,1.0
7,2.1819775892885893,0.31659150229807553,Referral,5.5243525050092765,1,1.0
3,0.7202888762644948,0.58390050966506,Organic,1.7117381108976697,2,0.7869441396321126
8,2.306390702980375,0.1124434837107532,Social,0.3604815855279716,1,1.0
8,5.4120249178415945,0.16792557734434274,Organic,5.393053390193787,2,1.0
5,2.869717930088604,0.10072554790654713,Social,1.3306392938813927,3,1.0
5,3.013632071804409,0.45178532946757594,Organic,1.7657096738493798,3,1.0
3,2.3363131810277276,0.32422798710892675,Referral,1.681716632465031,0,0.9568876109070572
3,7.862823832656829,0.05554461110318524,Organic,2.1827292770927356,5,1.0
6,8.060452456225079,0.395741964980611,Social,2.7253613204400917,4,1.0
5,2.1567688252344044,0.14801416119991154,Paid,2.9853952945805315,0,0.8374902535442171
4,1.0948104546046,0.44894299040918906,Referral,1.497354758586835,2,0.9900040296560376
6,1.846264883431057,0.34381255876045014,Direct,1.8981466242847393,3,1.0
3,0.6194416313652019,0.28964224964549906,Organic,0.562234198285508,1,0.6556589088957945
12,3.0346433406441804,0.4216928369400249,Organic,4.644506566110316,5,1.0
1,2.079995607534914,0.24909422023630143,Social,4.534433228061238,3,1.0
6,0.32710336164519643,0.043808841097883536,Referral,1.2309343239794128,1,0.940200378715712
1,0.6606227755910992,0.36567208171850596,Organic,6.359250967319453,1,1.0
6,1.959656823668951,0.040705753087654645,Paid,2.274324331746128,2,1.0
1,6.556780196933868,0.5033577371120517,Organic,1.7033384198252077,4,1.0
4,2.5068342849814633,0.1677711094837603,Organic,0.8592429946865676,2,1.0
3,3.4327281023183427,0.2967875140791446,Paid,1.019603097065098,1,0.8197561248115603
3,1.2421338954268324,0.41630269454712127,Social,1.6714623908373583,2,1.0
5,2.541773334881144,0.2251500478767199,Paid,7.299627659882795,3,1.0
5,1.779253060968319,0.012382384469622011,Paid,1.6685116255208092,1,1.0
5,3.228761549168061,0.20896748246287913,Social,4.847360579203581,2,1.0
9,0.15569801107450146,0.13328696112223296,Organic,3.815694544614404,5,1.0
3,2.0395097797791215,0.28769939683590745,Referral,6.428263833331518,0,1.0
3,1.052899341693569,0.22629969999255664,Social,0.2033248968892389,2,0.8962911947819444
6,1.1843993322013997,0.19468658681956583,Organic,1.1511365615964662,0,1.0
6,9.726236193891971,0.23423582339793939,Organic,4.680635891496681,0,1.0
3,0.6052281228608059,0.35809214021117025,Direct,6.360849381334717,0,1.0
7,1.1186100771927698,0.28209257495888856,Direct,7.12549180030145,2,1.0
4,2.139392036109747,0.19102752167301718,Organic,2.424129647985642,1,0.9123934773248018
1,5.96391322297327,0.5540175008953023,Organic,1.722790675067503,3,1.0
7,1.617007073025136,0.12090911021488245,Organic,8.531933773316299,2,1.0
7,4.086155179173416,0.7390119756654701,Organic,2.8580660160830886,2,1.0
2,5.821629792254448,0.20682366994240953,Paid,0.8828201756330647,2,1.0
5,1.1132621572842436,0.5619959167253512,Referral,3.5600708166697523,5,1.0
6,1.496445040036845,0.2930229626461907,Social,2.4478074759787143,4,1.0
9,1.3227618823864868,0.06558519727528399,Organic,1.6784324965003932,4,1.0
3,5.366695252949061,0.45260581239472064,Social,2.8884331116002824,1,1.0
4,0.1360807742382769,0.20513242079715902,Organic,2.4621337499671374,0,1.0
10,1.1063340553493202,0.6613166836724513,Organic,0.8467280798856854,2,1.0
4,3.412763194798189,0.5524521831284716,Paid,3.388930481643285,7,1.0
4,2.500287921623323,0.3037639749373839,Organic,1.3812905827281048,1,0.992346003290011
4,1.7196426225945356,0.09380730488900269,Organic,2.712644298392332,1,1.0
7,2.329248738940466,0.2711101808385197,Social,9.283642653006092,2,1.0
8,0.6603864973037205,0.10018251087622905,Organic,7.425619510630831,1,1.0
6,1.6901308200677252,0.28629748896870966,Referral,9.47916263127943,1,1.0
6,2.0896768872811124,0.6420820209881531,Organic,6.617410058039086,0,1.0
